N-.1	N-.2	N-.3	N-.4	N-.5	N-.6	enrichment_term
GO_TRANSITION_METAL_ION_TRANSPORT	0.152789462045582	0.0369698209835009	0	1.16082454554361	1.2753629986729	0.79424346923729	GO_TRANSITION_METAL_ION_TRANSPORT
GO_TRANSLATION_ACTIVATOR_ACTIVITY	0	0	0	0	0	0	GO_TRANSLATION_ACTIVATOR_ACTIVITY
GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY	0	0.649142231386699	1.72217359592775	0	0	0.632150982720525	GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY
GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	0.054699742125952	1.559104331172	2.63655769763866	0	0	0.538304249730044	GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING
GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY	0.0468117511330749	0.736864723012074	1.24941622162518	0	0	0.31347663460074	GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY
GO_TRANSLATION_INITIATION_FACTOR_BINDING	0	0	0	0	0	0.525295340433404	GO_TRANSLATION_INITIATION_FACTOR_BINDING
GO_TRANSLATION_PREINITIATION_COMPLEX	0	0	0	0	0	0	GO_TRANSLATION_PREINITIATION_COMPLEX
GO_TRANSLATION_REGULATOR_ACTIVITY	0.014992085012358	0.856448986914439	2.76232082441655	0	0.0767676393688827	0.349752585245831	GO_TRANSLATION_REGULATOR_ACTIVITY
GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	0.0341480402329042	1.24983372661553	2.83434277191188	0	0.111884366083029	0.457327058349275	GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING
GO_TRANSLATION_REPRESSOR_ACTIVITY	0	0	0	0	0.721298075397885	0	GO_TRANSLATION_REPRESSOR_ACTIVITY
GO_TRANSLATION_REPRESSOR_ACTIVITY_MRNA_REGULATORY_ELEMENT_BINDING	0	0	0	0	0	0	GO_TRANSLATION_REPRESSOR_ACTIVITY_MRNA_REGULATORY_ELEMENT_BINDING
GO_TRANSLATION_TERMINATION_FACTOR_ACTIVITY	0	0	0	0	0	0	GO_TRANSLATION_TERMINATION_FACTOR_ACTIVITY
GO_TRANSLATIONAL_ELONGATION	32.3553089192768	0.00810060571280961	0.28460153982376	0	0	0.293111780932156	GO_TRANSLATIONAL_ELONGATION
GO_TRANSLATIONAL_INITIATION	0.000122033930362723	0.0429631674881733	0.58644879670468	0.00235433210472939	0.275640202422168	1.530220021793	GO_TRANSLATIONAL_INITIATION
GO_TRANSLATIONAL_READTHROUGH	0	0	0	0	0	0	GO_TRANSLATIONAL_READTHROUGH
GO_TRANSLATIONAL_TERMINATION	37.4954561508293	0.00333085294843473	0.223803947360045	0	0	0	GO_TRANSLATIONAL_TERMINATION
GO_TRANSLESION_SYNTHESIS	0	0.13379829837659	0	0	0	0	GO_TRANSLESION_SYNTHESIS
GO_TRANSLOCATION_OF_MOLECULES_INTO_HOST	0	0	0	0	0	0	GO_TRANSLOCATION_OF_MOLECULES_INTO_HOST
GO_TRANSLOCON_COMPLEX	0	0	0	0	0	0	GO_TRANSLOCON_COMPLEX
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	0	0	0	0	0	0	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY	0	0	0	0	0	0	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	0	0	0	0	0	0	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_BINDING	0	0	0	0	0	0	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_BINDING
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.0170891917386962	0.252146507750062	0.0761126701015353	1.40592444191687	0.598603189595584	0.364555687416248	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY	0	0	0	0	0	0	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	0	0	0	0	0	0	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY	0	0	0	0	0	0	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	0.0945155283787296	7.17251394341555	0.273379418212231	0.109513924045797	3.02839629105481	0.668906702483151	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_PHOSPHATASE_SIGNALING_PATHWAY	0	0	0	0	0	0	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_PHOSPHATASE_SIGNALING_PATHWAY
GO_TRANSMEMBRANE_SIGNALING_RECEPTOR_ACTIVITY	0.031333275067761	5.40451447525108	0.0261330057547835	1.72009116102052	1.20535900534595	2.08001472861712	GO_TRANSMEMBRANE_SIGNALING_RECEPTOR_ACTIVITY
GO_TRANSMEMBRANE_TRANSPORT	0	0	0	0	0	0	GO_TRANSMEMBRANE_TRANSPORT
GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5.22741094812934	0.604648492154069	0.010810086963919	0.472148655192007	0.3055508351195	1.02564087924948	GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GO_TRANSMISSION_OF_NERVE_IMPULSE	0	0	0	0	0	0	GO_TRANSMISSION_OF_NERVE_IMPULSE
GO_TRANSMITTER_GATED_CHANNEL_ACTIVITY	0	0	0	0	0	0	GO_TRANSMITTER_GATED_CHANNEL_ACTIVITY
GO_TRANSPORT_OF_VIRUS	0	1.08535880998976	0	0.107046171222089	0	0.300247722393706	GO_TRANSPORT_OF_VIRUS
GO_TRANSPORT_VESICLE	0.563073316723632	0.0505833157467417	0.00790045481403605	0.00121411156996323	0.417338145803523	0.307087243445334	GO_TRANSPORT_VESICLE
GO_TRANSPORT_VESICLE_MEMBRANE	0.56185359922711	0.0266455179017672	0	0.0248564411828875	0.336559396573234	0.134999791333799	GO_TRANSPORT_VESICLE_MEMBRANE
GO_TRANSPORTER_ACTIVITY	3.2592237879471	0.454912807550435	0.00195634097401644	0.250211292622668	0.457234495850903	0.484129001540597	GO_TRANSPORTER_ACTIVITY
GO_TRANSPORTER_COMPLEX	0.677484484398487	0.156751892681745	0.10003992672239	0	0.692504550177236	0.29392148597147	GO_TRANSPORTER_COMPLEX
GO_TRANSPOSITION	0	0	0	0	0	0	GO_TRANSPOSITION
GO_TRANSPOSITION_RNA_MEDIATED	0	0	0	0	0	0	GO_TRANSPOSITION_RNA_MEDIATED
GO_TRAPP_COMPLEX	0	0	0	0	0	0	GO_TRAPP_COMPLEX
GO_TRICARBOXYLIC_ACID_CYCLE	0.120503383911587	0.118819611530074	0.220484765349727	0	0	0	GO_TRICARBOXYLIC_ACID_CYCLE
GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	0	0	0	0	0	0	GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX
GO_TRICARBOXYLIC_ACID_METABOLIC_PROCESS	0	0	0	0	0	0	GO_TRICARBOXYLIC_ACID_METABOLIC_PROCESS
GO_TRICUSPID_VALVE_DEVELOPMENT	0	0	0	0	0	0	GO_TRICUSPID_VALVE_DEVELOPMENT
GO_TRICUSPID_VALVE_MORPHOGENESIS	0	0	0	0	0	0	GO_TRICUSPID_VALVE_MORPHOGENESIS
GO_TRIGEMINAL_GANGLION_DEVELOPMENT	0	0	0	0	0	0	GO_TRIGEMINAL_GANGLION_DEVELOPMENT
GO_TRIGEMINAL_NERVE_DEVELOPMENT	0	0	0	0	0	0	GO_TRIGEMINAL_NERVE_DEVELOPMENT
GO_TRIGEMINAL_NERVE_MORPHOGENESIS	0	0	0	0	0	0	GO_TRIGEMINAL_NERVE_MORPHOGENESIS
GO_TRIGLYCERIDE_CATABOLIC_PROCESS	0	0	0	0	0	0	GO_TRIGLYCERIDE_CATABOLIC_PROCESS
GO_TRIGLYCERIDE_LIPASE_ACTIVITY	0	0	0	0	0	0	GO_TRIGLYCERIDE_LIPASE_ACTIVITY
GO_TRIGLYCERIDE_METABOLIC_PROCESS	0.777438082622183	0.271820831964657	0	0.415752086919552	0	0	GO_TRIGLYCERIDE_METABOLIC_PROCESS
GO_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE	0	0	0	0	0	0	GO_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE
GO_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING	0	0	0	0	0	0	GO_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING
GO_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE	0	0	0	0	0	0	GO_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE
GO_TRIPARTITE_REGIONAL_SUBDIVISION	0	0	0	0	0	0	GO_TRIPARTITE_REGIONAL_SUBDIVISION
GO_TRNA_3_END_PROCESSING	0	0	0	0	0	0	GO_TRNA_3_END_PROCESSING
GO_TRNA_5_END_PROCESSING	0.317102771137706	0	0	0	0	0	GO_TRNA_5_END_PROCESSING
GO_TRNA_5_LEADER_REMOVAL	0	0	0	0	0	0	GO_TRNA_5_LEADER_REMOVAL
GO_TRNA_ADENINE_METHYLTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_TRNA_ADENINE_METHYLTRANSFERASE_ACTIVITY
GO_TRNA_AMINOACYLATION_FOR_MITOCHONDRIAL_PROTEIN_TRANSLATION	0	0	0	0	0	0	GO_TRNA_AMINOACYLATION_FOR_MITOCHONDRIAL_PROTEIN_TRANSLATION
GO_TRNA_BINDING	0.128582821730927	0.126111711097085	2.83719358736891	0	0.21701229953582	0.264862037260994	GO_TRNA_BINDING
GO_TRNA_CATABOLIC_PROCESS	0	0	0	0	0	0	GO_TRNA_CATABOLIC_PROCESS
GO_TRNA_CYTOSINE_5__METHYLTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_TRNA_CYTOSINE_5__METHYLTRANSFERASE_ACTIVITY
GO_TRNA_CYTOSINE_METHYLTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_TRNA_CYTOSINE_METHYLTRANSFERASE_ACTIVITY
GO_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY	0	0	2.22950324455132	0	0	0	GO_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY
GO_TRNA_METABOLIC_PROCESS	0.00797843382169206	0.00165183974416973	1.61868272192335	0	0.0309346362404956	0.0484164313740682	GO_TRNA_METABOLIC_PROCESS
GO_TRNA_METHYLATION	0.120503383911587	0	1.92798823495389	0	0	0	GO_TRNA_METHYLATION
GO_TRNA_METHYLTRANSFERASE_ACTIVITY	0.15291720077058	0	2.1691429314074	0	0	0	GO_TRNA_METHYLTRANSFERASE_ACTIVITY
GO_TRNA_MODIFICATION	0.0125993609534729	0.0122136711949856	1.60220852110528	0	0	0	GO_TRNA_MODIFICATION
GO_TRNA_PROCESSING	0.0115251149206653	0.00161174205403959	0.852921679706392	0	0	0.0959078395417634	GO_TRNA_PROCESSING
GO_TRNA_PSEUDOURIDINE_SYNTHESIS	0	0	0	0	0	0	GO_TRNA_PSEUDOURIDINE_SYNTHESIS
GO_TRNA_SPECIFIC_ADENOSINE_DEAMINASE_ACTIVITY	0	0	0	0	0	0	GO_TRNA_SPECIFIC_ADENOSINE_DEAMINASE_ACTIVITY
GO_TRNA_SPECIFIC_RIBONUCLEASE_ACTIVITY	0.317102771137706	0	0	0	0	0	GO_TRNA_SPECIFIC_RIBONUCLEASE_ACTIVITY
GO_TRNA_SPLICING_LIGASE_COMPLEX	0	0	0	0	0	0	GO_TRNA_SPLICING_LIGASE_COMPLEX
GO_TRNA_THIO_MODIFICATION	0	0	0	0	0	0	GO_TRNA_THIO_MODIFICATION
GO_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS	0	0.339347963560727	0.487003379031482	0	0	0	GO_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS
GO_TRNA_TRANSCRIPTION	0	0	0	0	0	0	GO_TRNA_TRANSCRIPTION
GO_TRNA_TRANSPORT	0	0.0794968613302087	0.16497802073529	0	0	0.393894927968866	GO_TRNA_TRANSPORT
GO_TRNA_WOBBLE_BASE_MODIFICATION	0.238946778882583	0	0.368473745102368	0	0	0	GO_TRNA_WOBBLE_BASE_MODIFICATION
GO_TRNA_WOBBLE_URIDINE_MODIFICATION	0	0	0.433265227318321	0	0	0	GO_TRNA_WOBBLE_URIDINE_MODIFICATION
GO_TROPHECTODERMAL_CELL_DIFFERENTIATION	0	0	0	0	0	0	GO_TROPHECTODERMAL_CELL_DIFFERENTIATION
GO_TROPHOBLAST_CELL_MIGRATION	0	0	0	0	0	0	GO_TROPHOBLAST_CELL_MIGRATION
GO_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION	0	0	0	0	0	0	GO_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION
GO_TROPOMYOSIN_BINDING	0	0	0	0	0	0	GO_TROPOMYOSIN_BINDING
GO_TROPONIN_COMPLEX	0	0	0	0	0	0	GO_TROPONIN_COMPLEX
GO_TROPONIN_I_BINDING	0	0	0	0	0	0	GO_TROPONIN_I_BINDING
GO_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE	0	0	0	0	0	0	GO_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE
GO_TRYPTOPHAN_METABOLIC_PROCESS	0	0	0	0	0	0	GO_TRYPTOPHAN_METABOLIC_PROCESS
GO_TUBE_CLOSURE	0.0613562550793908	0.868409693021743	0.860605363004604	0	0	0	GO_TUBE_CLOSURE
GO_TUBE_DEVELOPMENT	0.215659642709765	2.18299436916299	0.124592440983108	0.825078623035759	0.838504728304687	0.19539729468176	GO_TUBE_DEVELOPMENT
GO_TUBE_FORMATION	0.0340005249322545	0.968386591145084	0.643985901711506	0.092501851764997	0	0.275999742911546	GO_TUBE_FORMATION
GO_TUBE_LUMEN_CAVITATION	0	0	0	0	0	0	GO_TUBE_LUMEN_CAVITATION
GO_TUBE_MORPHOGENESIS	0.12861905782394	2.45310191268029	0.0510931010169147	0.649066577164372	1.25885557994194	0.335384994859538	GO_TUBE_MORPHOGENESIS
GO_TUBULAR_ENDOSOME	0	0	0	0	0	0	GO_TUBULAR_ENDOSOME
GO_TUBULIN_BINDING	0.00766471043737662	0.464804949470468	1.60114450919561	0.958184556338235	0.0303655227088047	0.0476517893329551	GO_TUBULIN_BINDING
GO_TUBULIN_COMPLEX_ASSEMBLY	0	0	0	0	0	0	GO_TUBULIN_COMPLEX_ASSEMBLY
GO_TUBULIN_DEACETYLATION	0	0	0	0	0	0	GO_TUBULIN_DEACETYLATION
GO_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	0	0	0	0	0	0	GO_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY
GO_TUMOR_NECROSIS_FACTOR_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	GO_TUMOR_NECROSIS_FACTOR_BIOSYNTHETIC_PROCESS
GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	0.138865145372694	1.60786768865235	0.400235613092137	0.0820604047621848	0	0.113573492524497	GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	0.274307275075792	0	0.409849568006512	0.415752086919552	0	0	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING
GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	0.162555356078909	0	1.43677531700385	0.280349499740119	0	0	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING
GO_TUMOR_NECROSIS_FACTOR_SECRETION	0	0	0	0	0	0	GO_TUMOR_NECROSIS_FACTOR_SECRETION
GO_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	0.0803125519854578	2.95500851370894	0.209258980916703	0.215987846721446	1.00081829267763	0	GO_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION
GO_TYPE_2_IMMUNE_RESPONSE	0	0	0	0	0.79315476646961	0	GO_TYPE_2_IMMUNE_RESPONSE
GO_TYPE_5_METABOTROPIC_GLUTAMATE_RECEPTOR_BINDING	0	0	0	0	0	0	GO_TYPE_5_METABOTROPIC_GLUTAMATE_RECEPTOR_BINDING
GO_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS	0	0	0	0	0	0	GO_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS
GO_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	0	0	0	0	0	0	GO_TYPE_B_PANCREATIC_CELL_DEVELOPMENT
GO_TYPE_B_PANCREATIC_CELL_PROLIFERATION	0	0	0	0	0	0	GO_TYPE_B_PANCREATIC_CELL_PROLIFERATION
GO_TYPE_I_INTERFERON_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	GO_TYPE_I_INTERFERON_BIOSYNTHETIC_PROCESS
GO_TYPE_I_INTERFERON_PRODUCTION	0.474652404849467	0.984354677580871	0.0185791859856224	0.0196563949594256	0.0880484291001421	0.119565120939094	GO_TYPE_I_INTERFERON_PRODUCTION
GO_TYPE_I_INTERFERON_RECEPTOR_BINDING	0	0	0	0	0	0	GO_TYPE_I_INTERFERON_RECEPTOR_BINDING
GO_TYPE_I_INTERFERON_SECRETION	0	0	0	0	0	0	GO_TYPE_I_INTERFERON_SECRETION
GO_TYPE_I_PNEUMOCYTE_DIFFERENTIATION	0	0	0	0	0	0	GO_TYPE_I_PNEUMOCYTE_DIFFERENTIATION
GO_TYPE_I_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	0	0	0	0	0	0	GO_TYPE_I_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING
GO_TYPE_II_PNEUMOCYTE_DIFFERENTIATION	0	0	0	0	0	0	GO_TYPE_II_PNEUMOCYTE_DIFFERENTIATION
GO_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	0	0	0	0	0	0	GO_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING
GO_TYROSINE_CATABOLIC_PROCESS	0	0	0	0	0	0	GO_TYROSINE_CATABOLIC_PROCESS
GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	0.184115671063548	0.551968771261789	0	0.307516935037388	1.29406861115965	0.574279256445467	GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN
GO_U1_SNRNA_BINDING	0	0	0	0	0	0	GO_U1_SNRNA_BINDING
GO_U1_SNRNP	0	0	0	0	0	1.65239605808359	GO_U1_SNRNP
GO_U1_SNRNP_BINDING	0	0	0	0	0	0	GO_U1_SNRNP_BINDING
GO_U12_TYPE_SPLICEOSOMAL_COMPLEX	0	0	0	0	0	1.35713436029738	GO_U12_TYPE_SPLICEOSOMAL_COMPLEX
GO_U2_SNRNP	0	0	0	0	0	1.60214966367856	GO_U2_SNRNP
GO_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	0	0	0	0	0	1.17611971667482	GO_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME
GO_U2_TYPE_SPLICEOSOMAL_COMPLEX	0	0	0	0	0	0.499421482318874	GO_U2_TYPE_SPLICEOSOMAL_COMPLEX
GO_U2AF	0	0	0	0	0	0	GO_U2AF
GO_U3_SNORNA_BINDING	0	0	0	0	0	0	GO_U3_SNORNA_BINDING
GO_U4_SNRNA_3_END_PROCESSING	0	0	0	0	0	0	GO_U4_SNRNA_3_END_PROCESSING
GO_U4_SNRNA_BINDING	0	0	0	0	0	0	GO_U4_SNRNA_BINDING
GO_U4_SNRNP	0	0	0	0	0	0	GO_U4_SNRNP
GO_U5_SNRNP	0	0	0	0	0	1.76429900921489	GO_U5_SNRNP
GO_U6_SNRNA_BINDING	0	0	0	0	0	0	GO_U6_SNRNA_BINDING
GO_U6_SNRNP	0	0	0	0	0	0	GO_U6_SNRNP
GO_U7_SNRNP	0	0	0	0	0	0	GO_U7_SNRNP
GO_UBIQUINONE_BINDING	0	0	0	0	0	0	GO_UBIQUINONE_BINDING
GO_UBIQUITIN_BINDING	0	1.65883838899848	0.0720025933654797	0.0746089112550983	0	0.244310885787373	GO_UBIQUITIN_BINDING
GO_UBIQUITIN_CONJUGATING_ENZYME_BINDING	0	0	0.487003379031482	0	0	0	GO_UBIQUITIN_CONJUGATING_ENZYME_BINDING
GO_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX	0	0	0	0	0	0	GO_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX
GO_UBIQUITIN_DEPENDENT_ENDOCYTOSIS	0	0	0	0	0	0	GO_UBIQUITIN_DEPENDENT_ENDOCYTOSIS
GO_UBIQUITIN_DEPENDENT_ERAD_PATHWAY	2.28971513419623	0.0268578329027307	0	0.0801128762647058	0.20734254843996	0.254313809219608	GO_UBIQUITIN_DEPENDENT_ERAD_PATHWAY
GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	0	2.27680119531905	0	0	0	0	GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY
GO_UBIQUITIN_DEPENDENT_SMAD_PROTEIN_CATABOLIC_PROCESS	0	0	0	0	0	0	GO_UBIQUITIN_DEPENDENT_SMAD_PROTEIN_CATABOLIC_PROCESS
GO_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	0	0	0	0	0	0	GO_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY
GO_UBIQUITIN_LIGASE_COMPLEX	7.27395708670881e-05	0.0312269767399322	0.0375975219951126	0.0403871926686691	0.0217691349239152	0.341718960406636	GO_UBIQUITIN_LIGASE_COMPLEX
GO_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY	0	0	0	0	0	0	GO_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY
GO_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY	0	1.07007442401775	0	0	0	0	GO_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY
GO_UBIQUITIN_LIKE_PROTEIN_BINDING	0	1.21057762578719	0.0438715159009585	0.0457933794619708	0	0.186674774156693	GO_UBIQUITIN_LIKE_PROTEIN_BINDING
GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY	0	0.407741181253164	0.230217705070763	0	0.4226935234853	0.483083834799758	GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY
GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING	0	0	0.409849568006512	0	0	0	GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY	0.00620169772179179	0.131432158220205	0.00745651186269646	0.0425165996763549	0	0.571281740339666	GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	0.366493644464862	0.156637007213271	0.305058896017414	0.104745969795383	0.0571206506524713	0.235450837654789	GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
GO_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_PROTEASE_ACTIVITY	0.0648846544561831	0.0128684093020636	0.181398666789515	0.187633286356518	0	0.572266952063085	GO_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_PROTEASE_ACTIVITY
GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY	0.00440392207817093	0.33008713502625	0.00186017197405235	0.0281522781742328	0.0397464093379956	0.363980696632728	GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY
GO_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVATOR_ACTIVITY	0	0	0	0	0	0	GO_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVATOR_ACTIVITY
GO_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY	0	0	0	0	0	0	GO_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY
GO_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	0	0	0.552824393574245	0	0	0	GO_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY
GO_UBIQUITIN_RECYCLING	0	0	0	0	0	0	GO_UBIQUITIN_RECYCLING
GO_UBIQUITIN_SPECIFIC_PROTEASE_BINDING	0.369943532104807	0	0	0	0	0	GO_UBIQUITIN_SPECIFIC_PROTEASE_BINDING
GO_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY	0	0	0	0	0	0.789891013891756	GO_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY
GO_UBIQUITINATION_LIKE_MODIFICATION_DEPENDENT_PROTEIN_BINDING	0	0	0	0	0	0	GO_UBIQUITINATION_LIKE_MODIFICATION_DEPENDENT_PROTEIN_BINDING
GO_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY
GO_UDP_GALACTOSYLTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_UDP_GALACTOSYLTRANSFERASE_ACTIVITY
GO_UDP_GLUCOSYLTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_UDP_GLUCOSYLTRANSFERASE_ACTIVITY
GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY	2.37857181493732	0	0	0.190688751952724	0	0	GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY
GO_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS	0.401346594289321	0	0.552824393574245	0.559263488991656	0	0	GO_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS
